TrackId,Code,Team,Q1,Q2,Q3,Grid,Position
70.0,LEC,Ferrari,1:05.577,1:05.087,1:04.439,2.0,2
70.0,SAI,Ferrari,1:05.339,1:04.975,1:04.581,3.0,6
9.0,LEC,Ferrari,1:29.143,1:28.361,1:27.136,4.0,9
9.0,SAI,Ferrari,1:29.865,1:28.265,1:27.148,5.0,10
11.0,LEC,Ferrari,1:18.440,1:17.580,1:16.992,6.0,7
11.0,SAI,Ferrari,1:18.393,1:17.703,\N,11.0,8
13.0,LEC,Ferrari,1:58.300,1:52.017,1:46.988,1.0,3
13.0,SAI,Ferrari,1:58.688,1:51.711,1:47.152,4.0,\N
39.0,SAI,Ferrari,1:21.321,1:19.929,1:11.754,6.0,5
39.0,LEC,Ferrari,1:22.019,1:19.600,1:12.665,9.0,\N
14.0,SAI,Ferrari,1:21.965,1:20.991,1:20.294,1.0,3
14.0,LEC,Ferrari,1:21.788,1:20.977,1:20.361,3.0,4
15.0,SAI,Ferrari,1:32.339,1:31.439,1:30.984,1.0,1
15.0,LEC,Ferrari,1:32.406,1:32.012,1:31.063,3.0,4
22.0,LEC,Ferrari,1:30.393,1:29.940,1:29.542,4.0,4
22.0,SAI,Ferrari,1:30.651,1:30.067,1:29.850,6.0,6
78.0,LEC,Ferrari,1:25.452,1:25.079,1:24.424,5.0,5
78.0,SAI,Ferrari,1:25.808,1:25.328,\N,12.0,\N
69.0,LEC,Ferrari,1:36.061,1:35.004,1:34.723,1.0,\N
69.0,SAI,Ferrari,1:35.824,1:35.302,1:34.945,4.0,3
32.0,LEC,Ferrari,1:18.401,1:17.901,1:17.166,1.0,3
32.0,SAI,Ferrari,1:18.755,1:18.382,1:17.233,2.0,4
18.0,LEC,Ferrari,1:10.472,1:10.303,1:11.021,0.0,\N
18.0,SAI,Ferrari,1:10.624,1:10.254,1:11.989,7.0,6
80.0,LEC,Ferrari,1:33.617,1:32.775,1:32.726,1.0,2
80.0,SAI,Ferrari,1:33.851,1:33.338,1:32.770,12.0,6
24.0,LEC,Ferrari,1:24.459,1:23.969,1:23.584,2.0,2
24.0,SAI,Ferrari,1:24.738,,,16.0,18
3.0,LEC,Ferrari,1:30.243,1:29.165,1:29.407,2.0,4
3.0,SAI,Ferrari,1:29.909,1:29.573,1:29.507,4.0,3
77.0,LEC,Ferrari,1:28.318,1:28.112,1:27.791,2.0,3
77.0,BEA,Ferrari,1:28.984,1:28.642,,11.0,7
1.0,SAI,Ferrari,1:16.731,1:16.189,1:16.185,2.0,1
1.0,LEC,Ferrari,1:16.984,1:16.304,1:16.435,4.0,2
22.0,SAI,Ferrari,1:29.513,1:29.099,1:28.682,4.0,3
22.0,LEC,Ferrari,1:29.338,1:29.196,1:28.786,8.0,4
17.0,LEC,Ferrari,1:34.797,1:34.399,1:34.289,6.0,4
17.0,SAI,Ferrari,1:34.970,1:34.368,1:34.297,7.0,5
79.0,LEC,Ferrari,1:28.081,1:27.533,1:27.382,2.0,3
79.0,SAI,Ferrari,1:27.937,1:27.941,1:27.455,3.0,5
21.0,LEC,Ferrari,1:15.823,1:15.328,1:14.970,3.0,3
21.0,SAI,Ferrari,1:16.015,1:15.512,1:15.233,4.0,5
6.0,LEC,Ferrari,1:11.584,1:10.825,1:10.270,1.0,1
6.0,SAI,Ferrari,1:11.543,1:11.075,1:10.518,3.0,3
7.0,LEC,Ferrari,1:13.107,1:12.691,\N,11.0,\N
7.0,SAI,Ferrari,1:13.038,1:12.728,\N,12.0,\N
4.0,LEC,Ferrari,1:12.257,1:12.038,1:11.731,5.0,5
4.0,SAI,Ferrari,1:12.403,1:11.874,1:11.736,6.0,6
70.0,SAI,Ferrari,1:05.263,1:05.016,1:04.851,4.0,3
70.0,LEC,Ferrari,1:05.509,1:05.104,1:05.044,6.0,11
9.0,SAI,Ferrari,1:30.557,1:26.843,1:26.509,7.0,5
9.0,LEC,Ferrari,1:30.496,1:27.097,\N,11.0,14
11.0,SAI,Ferrari,1:17.244,1:15.885,1:15.696,4.0,6
11.0,LEC,Ferrari,1:17.437,1:15.891,1:15.905,6.0,4
13.0,LEC,Ferrari,1:55.349,1:54.193,1:53.754,1.0,3
13.0,SAI,Ferrari,1:55.169,1:54.112,1:54.477,7.0,6
39.0,LEC,Ferrari,1:11.370,1:10.689,1:10.582,6.0,3
39.0,SAI,Ferrari,1:11.327,1:10.914,,10.0,5
14.0,LEC,Ferrari,1:20.074,1:20.007,1:19.461,4.0,1
14.0,SAI,Ferrari,1:20.149,1:19.799,1:19.467,5.0,4
73.0,LEC,Ferrari,1:42.775,1:42.056,1:41.365,1.0,2
73.0,SAI,Ferrari,1:43.357,1:42.503,1:41.805,3.0,18
15.0,LEC,Ferrari,1:30.786,1:29.747,\N,9.0,5
15.0,SAI,Ferrari,1:30.670,1:30.108,\N,10.0,7
69.0,SAI,Ferrari,1:33.556,1:32.836,1:32.652,3.0,2
69.0,LEC,Ferrari,1:33.241,1:32.962,1:32.740,4.0,1
32.0,SAI,Ferrari,1:16.778,1:16.515,1:15.946,1.0,1
32.0,LEC,Ferrari,1:16.972,1:16.641,1:16.265,4.0,3
18.0,LEC,Ferrari,1:29.839,1:26.097,1:24.525,6.0,5
18.0,SAI,Ferrari,1:30.303,1:29.406,\N,0.0,\N
80.0,SAI,Ferrari,1:33.484,1:32.711,1:32.410,2.0,3
80.0,LEC,Ferrari,1:33.446,1:33.016,1:32.783,4.0,4
78.0,LEC,Ferrari,1:21.278,1:21.000,1:20.852,5.0,2
78.0,SAI,Ferrari,1:21.447,1:21.199,1:21.041,7.0,6
24.0,SAI,Ferrari,1:23.487,1:22.985,1:22.824,3.0,2
24.0,LEC,Ferrari,1:23.302,1:23.833,\N,19.0,3
17.0,DOO,Red Bull,1:46.387,1:45.747,1:48.021,10.0,12
22.0,DOO,Red Bull,1:32.402,\N,\N,18.0,13
18.0,DOO,Red Bull,1:12.530,1:12.591,\N,22.0,12
4.0,VER,Red Bull,1:23.578,1:23.178,1:23.087,4.0,1
6.0,VER,Red Bull,1:22.467,\N,\N,0.0,\N
7.0,VER,Red Bull,1:14.601,1:13.793,1:13.414,5.0,4
73.0,VER,Red Bull,1:44.939,1:44.387,1:45.570,9.0,8
70.0,VER,Red Bull,1:07.131,1:06.866,1:11.153,8.0,2
9.0,VER,Red Bull,1:31.305,1:30.697,1:30.313,3.0,2
11.0,VER,Red Bull,1:40.424,1:22.660,1:20.557,4.0,5
10.0,VER,Red Bull,1:15.875,1:15.124,1:14.834,4.0,3
13.0,VER,Red Bull,1:48.407,1:47.163,1:46.893,2.0,11
14.0,VER,Red Bull,1:23.229,1:22.857,1:22.411,7.0,7
15.0,VER,Red Bull,1:45.036,1:44.112,1:43.328,4.0,6
2.0,VER,Red Bull,1:35.443,1:33.775,1:33.420,3.0,2
22.0,VER,Red Bull,1:32.487,1:31.489,1:31.178,3.0,2
69.0,VER,Red Bull,1:36.613,1:36.857,1:35.747,4.0,\N
32.0,VER,Red Bull,1:19.874,1:18.972,1:19.054,3.0,4
18.0,VER,Red Bull,1:11.957,1:11.834,1:11.485,4.0,3
24.0,VER,Red Bull,1:40.424,1:39.903,1:39.818,6.0,4
1.0,VER,Red Bull,1:24.482,1:24.092,1:23.485,5.0,5
17.0,VER,Red Bull,1:35.433,\N,\N,16.0,3
3.0,VER,Red Bull,1:30.904,1:30.307,1:29.687,6.0,\N
71.0,VER,Red Bull,1:35.301,1:35.221,1:35.161,7.0,5
4.0,VER,Red Bull,1:21.430,1:20.722,1:19.706,5.0,\N
6.0,VER,Red Bull,1:13.078,1:12.697,1:12.496,4.0,5
7.0,VER,Red Bull,1:13.177,1:12.751,1:12.403,5.0,\N
73.0,VER,Red Bull,1:42.544,1:41.961,1:41.879,5.0,\N
70.0,VER,Red Bull,1:05.779,1:04.948,1:04.983,5.0,\N
9.0,VER,Red Bull,1:38.912,1:29.431,1:28.130,4.0,4
11.0,VER,Red Bull,1:17.266,1:17.028,1:16.797,5.0,5
13.0,VER,Red Bull,1:44.535,1:43.940,1:43.380,5.0,\N
14.0,VER,Red Bull,1:37.344,1:36.113,1:36.702,13.0,10
15.0,VER,Red Bull,1:42.010,1:40.332,1:39.814,2.0,\N
2.0,VER,Red Bull,1:31.920,1:30.931,1:30.541,3.0,1
22.0,VER,Red Bull,1:29.181,1:28.747,1:28.332,4.0,2
69.0,VER,Red Bull,1:34.899,1:34.716,1:33.658,16.0,4
32.0,VER,Red Bull,1:17.630,1:16.524,1:16.574,2.0,1
18.0,VER,Red Bull,1:09.820,1:09.050,1:08.925,4.0,5
24.0,VER,Red Bull,1:38.021,1:37.777,1:37.328,6.0,5
1.0,VER,Red Bull,1:23.483,1:22.416,1:21.879,4.0,6
3.0,VER,Red Bull,1:29.374,\N,\N,15.0,\N
17.0,VER,Red Bull,1:32.932,1:32.809,1:31.796,5.0,5
73.0,VER,Red Bull,1:42.642,1:42.901,1:41.994,5.0,\N
4.0,VER,Red Bull,1:17.411,1:17.266,1:16.816,5.0,3
6.0,VER,Red Bull,\N,\N,\N,20.0,9
7.0,VER,Red Bull,1:12.008,1:11.472,1:10.937,3.0,3
34.0,VER,Red Bull,1:31.531,1:30.818,1:30.705,4.0,2
70.0,VER,Red Bull,1:04.273,1:04.001,1:03.840,4.0,1
9.0,VER,Red Bull,1:27.309,1:27.013,1:26.602,5.0,\N
10.0,VER,Red Bull,1:13.127,1:12.188,1:11.822,4.0,4
11.0,VER,Red Bull,1:16.940,1:31.178,1:38.032,7.0,\N
13.0,VER,Red Bull,1:43.199,1:42.554,2:02.769,7.0,3
14.0,VER,Red Bull,1:21.381,1:20.333,1:20.615,5.0,5
15.0,VER,Red Bull,1:38.751,1:37.214,1:36.334,2.0,2
71.0,VER,Red Bull,1:33.048,\N,\N,19.0,5
22.0,VER,Red Bull,1:29.480,1:28.849,1:29.057,3.0,3
69.0,VER,Red Bull,1:34.766,\N,\N,18.0,2
32.0,VER,Red Bull,1:15.756,1:15.640,1:14.785,2.0,1
18.0,VER,Red Bull,1:08.205,1:08.017,1:07.778,5.0,2
24.0,VER,Red Bull,1:37.195,1:36.144,1:35.589,6.0,3
1.0,VER,Red Bull,1:22.876,1:21.678,1:21.320,4.0,3
1.0,GAS,Red Bull,1:23.020,\N,\N,17.0,11
3.0,VER,Red Bull,1:29.579,1:29.109,1:28.752,5.0,4
3.0,GAS,Red Bull,1:29.900,1:29.526,\N,13.0,8
17.0,VER,Red Bull,1:33.274,1:32.369,1:32.089,5.0,4
17.0,GAS,Red Bull,1:33.863,1:32.948,1:32.930,6.0,6
73.0,VER,Red Bull,1:41.727,1:41.388,1:41.069,4.0,4
73.0,GAS,Red Bull,\N,\N,\N,0.0,\N
4.0,VER,Red Bull,1:17.244,1:16.726,1:16.357,4.0,3
4.0,GAS,Red Bull,1:17.862,1:16.932,1:16.708,6.0,6
6.0,VER,Red Bull,1:11.597,1:10.618,1:10.641,3.0,4
6.0,GAS,Red Bull,1:11.740,1:11.457,1:11.041,8.0,5
7.0,GAS,Red Bull,1:12.023,1:11.196,1:11.079,5.0,8
7.0,VER,Red Bull,1:11.619,1:11.800,\N,9.0,5
34.0,VER,Red Bull,1:31.327,1:30.099,1:29.409,4.0,4
34.0,GAS,Red Bull,1:31.152,1:30.421,1:30.184,9.0,10
70.0,VER,Red Bull,1:03.807,1:03.835,1:03.439,2.0,1
70.0,GAS,Red Bull,1:04.412,1:03.988,1:04.199,8.0,7
9.0,VER,Red Bull,1:25.700,1:25.848,1:25.276,4.0,5
9.0,GAS,Red Bull,1:26.273,1:26.038,1:25.590,5.0,4
10.0,VER,Red Bull,1:12.593,1:12.427,1:12.113,2.0,1
10.0,GAS,Red Bull,1:12.991,1:12.385,1:12.522,4.0,14
11.0,VER,Red Bull,1:15.817,1:15.573,1:14.572,1.0,2
11.0,GAS,Red Bull,1:16.716,1:16.393,1:15.450,6.0,6
13.0,VER,Red Bull,1:44.622,1:44.132,1:43.690,5.0,\N
13.0,ALB,Red Bull,1:45.528,1:45.799,\N,17.0,5
14.0,ALB,Red Bull,1:20.382,1:20.021,\N,8.0,6
14.0,VER,Red Bull,\N,\N,\N,19.0,8
15.0,VER,Red Bull,1:38.540,1:37.089,1:36.813,4.0,3
15.0,ALB,Red Bull,1:39.106,1:37.865,1:37.411,6.0,6
71.0,VER,Red Bull,1:33.368,1:32.634,1:32.310,9.0,4
71.0,ALB,Red Bull,1:39.197,\N,\N,0.0,5
22.0,VER,Red Bull,1:28.754,1:28.499,1:27.851,5.0,\N
22.0,ALB,Red Bull,1:29.351,1:28.156,1:27.851,6.0,4
32.0,VER,Red Bull,1:15.949,1:16.136,1:14.758,4.0,6
32.0,ALB,Red Bull,1:16.175,1:16.574,1:15.336,5.0,5
69.0,VER,Red Bull,1:33.549,1:33.120,1:32.096,3.0,3
69.0,ALB,Red Bull,1:33.984,1:32.898,1:32.548,6.0,5
18.0,VER,Red Bull,1:08.242,1:07.503,1:07.508,1.0,1
18.0,ALB,Red Bull,1:08.503,1:08.117,1:07.935,5.0,14
24.0,VER,Red Bull,1:36.390,1:36.275,1:35.139,2.0,2
24.0,ALB,Red Bull,1:36.102,1:36.718,1:35.682,5.0,6
70.0,VER,Red Bull,1:04.024,1:04.000,1:03.477,2.0,\N
70.0,ALB,Red Bull,1:04.661,1:03.746,1:03.868,4.0,13
70.0,VER,Red Bull,1:18.297,1:17.938,1:20.489,2.0,3
70.0,ALB,Red Bull,1:20.882,1:19.014,1:21.011,6.0,4
11.0,VER,Red Bull,1:15.495,1:14.976,1:14.849,7.0,2
11.0,ALB,Red Bull,1:15.722,1:15.715,\N,13.0,5
9.0,VER,Red Bull,1:26.115,1:26.144,1:25.325,3.0,2
9.0,ALB,Red Bull,1:26.565,1:26.545,\N,12.0,8
9.0,VER,Red Bull,1:27.154,1:26.779,1:26.176,4.0,1
9.0,ALB,Red Bull,1:27.153,1:26.642,1:26.669,9.0,5
4.0,VER,Red Bull,1:17.213,1:16.518,1:16.292,3.0,2
4.0,ALB,Red Bull,1:17.419,1:17.163,1:17.029,6.0,8
13.0,VER,Red Bull,1:43.197,1:42.473,1:41.778,3.0,3
13.0,ALB,Red Bull,1:43.418,1:42.193,1:42.264,5.0,6
14.0,VER,Red Bull,1:20.193,1:19.780,1:19.795,5.0,\N
14.0,ALB,Red Bull,1:21.104,1:20.064,1:20.090,9.0,15
76.0,VER,Red Bull,1:16.335,1:15.471,1:15.509,3.0,\N
76.0,ALB,Red Bull,1:16.527,1:15.914,1:15.954,4.0,3
71.0,VER,Red Bull,1:33.630,1:33.157,1:31.867,2.0,2
71.0,ALB,Red Bull,1:33.919,1:33.153,1:33.008,15.0,10
20.0,VER,Red Bull,1:26.319,1:25.467,1:25.562,3.0,2
20.0,ALB,Red Bull,1:27.126,1:26.285,1:26.047,5.0,\N
75.0,ALB,Red Bull,1:17.435,1:17.411,1:17.437,6.0,12
75.0,VER,Red Bull,1:16.879,1:17.038,1:16.904,3.0,3
21.0,VER,Red Bull,1:15.034,1:14.974,1:14.176,3.0,\N
21.0,ALB,Red Bull,1:15.402,1:14.745,1:14.572,6.0,15
5.0,VER,Red Bull,1:57.485,1:50.293,1:48.055,2.0,6
5.0,ALB,Red Bull,1:59.431,1:52.282,1:50.448,4.0,7
3.0,VER,Red Bull,1:28.885,1:28.025,1:27.678,3.0,2
3.0,ALB,Red Bull,1:28.732,1:28.749,1:28.274,4.0,3
3.0,VER,Red Bull,0:54.037,0:53.647,0:53.433,3.0,\N
3.0,ALB,Red Bull,0:54.620,0:54.026,\N,12.0,6
24.0,VER,Red Bull,1:35.993,1:35.641,1:35.246,1.0,1
24.0,ALB,Red Bull,1:36.106,1:35.654,1:35.571,5.0,4
3.0,VER,Red Bull,1:30.499,1:30.318,1:28.997,1.0,2
21.0,VER,Red Bull,1:15.109,1:14.884,1:14.498,3.0,1
75.0,VER,Red Bull,1:19.485,1:18.650,1:18.746,3.0,2
4.0,VER,Red Bull,1:18.090,1:16.922,1:16.777,2.0,2
6.0,VER,Red Bull,1:11.124,1:10.650,1:10.576,2.0,1
73.0,VER,Red Bull,1:41.760,1:41.625,1:41.563,3.0,\N
34.0,VER,Red Bull,1:31.001,1:31.080,1:29.990,1.0,1
70.0,VER,Red Bull,1:04.489,1:04.433,1:03.841,1.0,1
70.0,VER,Red Bull,1:04.249,1:03.927,1:03.720,1.0,1
9.0,VER,Red Bull,1:26.751,1:26.315,1:26.209,1.0,\N
11.0,VER,Red Bull,1:16.214,1:15.650,1:15.840,3.0,9
13.0,VER,Red Bull,1:58.717,1:56.559,1:59.765,1.0,1
39.0,VER,Red Bull,1:10.036,1:09.071,1:08.885,1.0,1
14.0,VER,Red Bull,1:21.035,1:20.229,1:19.966,1.0,\N
71.0,VER,Red Bull,\N,\N,\N,20.0,2
5.0,VER,Red Bull,1:24.592,1:23.732,1:23.196,2.0,2
69.0,VER,Red Bull,1:34.352,1:33.464,1:32.910,1.0,1
32.0,VER,Red Bull,1:16.788,1:16.483,1:16.225,3.0,1
18.0,VER,Red Bull,1:09.329,1:08.499,1:08.372,2.0,2
78.0,VER,Red Bull,1:21.996,1:21.984,1:21.282,7.0,2
77.0,VER,Red Bull,1:28.285,1:27.953,1:27.653,3.0,2
24.0,VER,Red Bull,1:23.322,1:22.800,1:22.109,1.0,1
3.0,VER,Red Bull,1:31.785,1:30.757,1:30.681,2.0,19
77.0,VER,Red Bull,1:28.928,1:28.945,1:28.461,4.0,1
1.0,VER,Red Bull,1:18.580,1:18.611,1:18.154,2.0,\N
21.0,VER,Red Bull,1:19.295,1:18.793,1:27.999,1.0,1
79.0,VER,Red Bull,1:29.836,1:29.202,1:28.991,3.0,1
4.0,VER,Red Bull,1:20.091,1:19.219,1:19.073,2.0,1
6.0,VER,Red Bull,1:12.993,1:12.117,1:11.666,4.0,3
73.0,VER,Red Bull,1:42.722,1:42.227,1:41.706,3.0,1
7.0,VER,Red Bull,1:32.219,1:23.746,1:21.299,1.0,1
9.0,VER,Red Bull,1:39.129,1:40.655,1:41.055,2.0,7
70.0,VER,Red Bull,1:05.852,1:05.374,1:04.984,1.0,2
34.0,VER,Red Bull,1:31.891,1:31.990,1:31.176,2.0,1
11.0,VER,Red Bull,1:18.509,1:17.703,1:18.823,10.0,1
13.0,VER,Red Bull,1:44.581,1:44.723,1:43.665,14.0,1
39.0,VER,Red Bull,1:11.317,1:10.927,1:10.342,1.0,1
14.0,VER,Red Bull,1:20.922,1:21.265,1:20.306,7.0,1
15.0,VER,Red Bull,1:53.057,1:52.723,1:51.395,8.0,7
22.0,VER,Red Bull,1:30.224,1:30.346,1:29.304,1.0,1
69.0,VER,Red Bull,1:35.864,1:35.294,1:34.448,2.0,1
32.0,VER,Red Bull,1:19.222,1:18.566,1:17.775,1.0,1
18.0,VER,Red Bull,1:13.625,1:10.881,1:11.877,3.0,6
24.0,VER,Red Bull,1:24.754,1:24.622,1:23.824,1.0,1
3.0,VER,Red Bull,1:31.295,1:30.503,1:29.708,1.0,1
77.0,VER,Red Bull,1:28.761,1:49.953,\N,15.0,2
1.0,VER,Red Bull,1:17.384,1:17.056,1:16.732,1.0,1
73.0,VER,Red Bull,1:41.398,1:40.822,1:40.391,2.0,2
79.0,VER,Red Bull,1:27.363,1:26.814,\N,9.0,1
6.0,VER,Red Bull,1:12.386,1:11.908,1:11.365,1.0,1
4.0,VER,Red Bull,1:13.615,1:12.760,1:12.272,1.0,1
7.0,VER,Red Bull,1:20.851,1:19.092,1:25.858,1.0,1
70.0,VER,Red Bull,1:05.116,1:04.951,1:04.391,1.0,1
9.0,VER,Red Bull,1:29.428,1:27.702,1:26.720,1.0,1
11.0,VER,Red Bull,1:18.318,1:17.547,1:16.612,2.0,1
13.0,VER,Red Bull,1:58.515,1:52.784,1:46.168,6.0,1
39.0,VER,Red Bull,1:20.965,1:18.856,1:10.567,1.0,1
14.0,VER,Red Bull,1:21.573,1:20.937,1:20.307,2.0,1
15.0,VER,Red Bull,1:32.398,1:32.173,\N,11.0,5
22.0,VER,Red Bull,1:29.878,1:29.964,1:28.877,1.0,1
78.0,VER,Red Bull,1:25.007,1:24.483,1:23.778,1.0,1
69.0,VER,Red Bull,1:35.346,1:35.008,1:35.081,6.0,1
32.0,VER,Red Bull,1:18.099,1:17.625,1:17.263,3.0,1
18.0,VER,Red Bull,1:10.436,1:10.162,1:10.727,1.0,1
80.0,VER,Red Bull,1:34.190,1:33.572,1:33.104,2.0,1
24.0,VER,Red Bull,1:24.160,1:23.740,1:23.445,1.0,1
3.0,VER,Red Bull,1:30.031,1:29.374,1:29.179,1.0,1
77.0,VER,Red Bull,1:28.171,1:28.033,1:27.472,1.0,1
1.0,VER,Red Bull,1:16.819,1:16.387,1:15.915,1.0,\N
22.0,VER,Red Bull,1:28.866,1:28.740,1:28.197,1.0,1
17.0,VER,Red Bull,1:34.742,1:33.794,1:33.660,1.0,1
79.0,VER,Red Bull,1:27.689,1:27.566,1:27.241,1.0,2
21.0,VER,Red Bull,1:15.762,1:15.176,1:14.746,1.0,1
6.0,VER,Red Bull,1:11.711,1:10.745,1:10.567,6.0,6
7.0,VER,Red Bull,1:12.360,1:12.549,1:12.000,2.0,1
4.0,VER,Red Bull,1:12.306,1:11.653,1:11.403,2.0,1
70.0,VER,Red Bull,1:05.336,1:04.469,1:04.314,1.0,5
9.0,VER,Red Bull,1:31.342,1:26.796,1:26.203,4.0,2
11.0,VER,Red Bull,1:17.087,1:15.770,1:15.273,3.0,5
13.0,VER,Red Bull,1:54.938,1:53.837,1:53.159,11.0,4
39.0,VER,Red Bull,1:11.393,1:10.811,1:10.029,2.0,2
14.0,VER,Red Bull,1:20.226,1:19.662,1:20.022,7.0,6
73.0,VER,Red Bull,1:43.097,1:42.042,1:42.023,6.0,5
15.0,VER,Red Bull,1:30.157,1:29.680,1:29.728,2.0,2
69.0,VER,Red Bull,1:33.046,1:32.584,1:32.361,2.0,3
32.0,VER,Red Bull,1:16.803,1:16.514,1:16.171,2.0,6
18.0,VER,Red Bull,1:28.522,1:27.771,\N,17.0,1
80.0,VER,Red Bull,1:33.299,1:33.085,1:32.797,5.0,5
78.0,VER,Red Bull,1:21.579,1:20.687,1:20.520,2.0,1
24.0,VER,Red Bull,1:23.516,1:22.998,1:22.945,4.0,6
1.0,HUL,Force India,1:27.464,1:26.314,1:26.451,9.0,\N
2.0,HUL,Force India,1:38.303,1:37.890,\N,16.0,9
17.0,HUL,Force India,1:36.921,1:36.745,\N,16.0,15
3.0,HUL,Force India,1:34.601,1:33.807,\N,13.0,12
4.0,HUL,Force India,1:23.720,1:23.177,\N,13.0,10
6.0,HUL,Force India,1:15.418,1:15.421,\N,10.0,8
7.0,HUL,Force India,1:15.106,1:14.748,\N,13.0,12
12.0,HUL,Force India,1:39.009,1:38.689,1:38.752,8.0,5
9.0,HUL,Force India,1:46.334,1:55.556,1:54.382,14.0,12
10.0,HUL,Force India,1:16.271,1:39.467,1:43.501,4.0,9
11.0,HUL,Force India,1:22.176,1:21.653,1:22.847,10.0,11
13.0,HUL,Force India,1:49.362,1:48.855,\N,11.0,4
15.0,HUL,Force India,1:49.547,1:47.975,\N,11.0,14
22.0,HUL,Force India,1:32.828,1:32.272,\N,15.0,7
35.0,HUL,Force India,1:38.981,1:38.428,1:38.266,8.0,6
68.0,HUL,Force India,1:27.185,1:26.241,\N,12.0,8
24.0,HUL,Force India,1:42.579,1:42.019,\N,10.0,\N
69.0,HUL,Force India,1:37.756,1:37.066,1:37.141,6.0,8
18.0,HUL,Force India,1:15.536,1:13.704,1:13.206,6.0,5
1.0,HUL,Force India,1:33.893,1:43.658,1:46.030,7.0,6
2.0,HUL,Force India,1:58.883,2:00.839,2:01.712,7.0,5
3.0,HUL,Force India,1:34.874,1:35.116,\N,11.0,5
17.0,HUL,Force India,1:55.913,1:56.847,1:56.366,8.0,6
4.0,HUL,Force India,1:28.155,1:27.685,\N,10.0,10
6.0,HUL,Force India,1:18.432,1:17.846,\N,11.0,5
7.0,HUL,Force India,1:16.897,1:16.300,\N,11.0,5
70.0,HUL,Force India,1:10.389,1:09.624,\N,10.0,9
9.0,HUL,Force India,1:41.271,1:37.112,1:38.329,4.0,8
10.0,HUL,Force India,1:18.927,1:18.017,1:18.014,9.0,7
11.0,HUL,Force India,1:26.149,1:24.647,1:24.775,9.0,\N
13.0,HUL,Force India,2:11.267,\N,\N,18.0,10
14.0,HUL,Force India,1:26.371,1:26.279,\N,13.0,12
15.0,HUL,Force India,1:47.370,1:47.308,\N,13.0,9
22.0,HUL,Force India,1:35.000,1:35.099,\N,13.0,8
71.0,HUL,Force India,1:40.273,1:40.058,\N,17.0,12
69.0,HUL,Force India,1:38.931,1:38.598,\N,13.0,\N
18.0,HUL,Force India,1:11.848,1:11.976,\N,12.0,8
24.0,HUL,Force India,1:42.444,1:42.384,\N,12.0,6
1.0,HUL,Force India,1:29.651,1:29.208,\N,13.0,7
2.0,HUL,Force India,1:40.830,1:43.023,\N,13.0,14
17.0,HUL,Force India,1:39.216,\N,\N,16.0,\N
3.0,HUL,Force India,1:35.653,1:34.613,1:34.450,8.0,13
4.0,HUL,Force India,1:28.365,\N,\N,17.0,15
6.0,HUL,Force India,1:17.552,1:17.193,\N,11.0,11
7.0,HUL,Force India,1:16.186,1:15.706,1:15.614,7.0,8
70.0,HUL,Force India,1:11.319,1:09.604,1:09.278,5.0,6
9.0,HUL,Force India,1:34.594,1:33.693,1:33.673,9.0,7
11.0,HUL,Force India,1:24.115,1:23.826,\N,11.0,\N
13.0,HUL,Force India,1:49.499,1:49.121,\N,11.0,\N
14.0,HUL,Force India,1:24.937,1:24.510,1:25.317,9.0,7
15.0,HUL,Force India,1:46.669,1:46.305,\N,11.0,\N
22.0,HUL,Force India,1:35.328,1:34.390,\N,13.0,6
71.0,HUL,Force India,1:39.250,1:38.727,1:38.659,6.0,\N
69.0,HUL,Force India,1:58.325,1:59.333,\N,6.0,\N
32.0,HUL,Force India,1:21.315,1:20.935,1:20.788,10.0,7
18.0,HUL,Force India,1:12.595,1:12.485,1:12.265,5.0,6
24.0,HUL,Force India,1:41.996,1:41.925,1:41.686,7.0,7
1.0,HUL,Force India,1:26.550,1:25.865,\N,10.0,7
3.0,HUL,Force India,1:31.987,1:31.604,1:31.620,8.0,15
17.0,HUL,Force India,1:38.165,1:37.333,\N,13.0,15
71.0,HUL,Force India,1:38.562,1:37.771,\N,13.0,\N
4.0,HUL,Force India,1:24.463,1:24.203,\N,11.0,\N
6.0,HUL,Force India,1:15.333,1:14.989,1:14.726,5.0,6
7.0,HUL,Force India,1:14.663,1:14.166,1:13.952,9.0,8
73.0,HUL,Force India,1:44.860,1:44.824,\N,12.0,9
70.0,HUL,Force India,1:07.385,1:07.257,1:09.285,2.0,19
9.0,HUL,Force India,1:32.349,1:31.770,1:32.172,8.0,7
11.0,HUL,Force India,1:41.471,1:23.901,1:21.823,9.0,10
10.0,HUL,Force India,1:16.301,1:15.623,1:15.510,8.0,7
13.0,HUL,Force India,1:48.080,1:47.317,1:47.543,7.0,4
14.0,HUL,Force India,1:23.259,1:22.951,1:22.836,9.0,10
15.0,HUL,Force India,1:46.081,1:44.737,1:44.479,8.0,\N
2.0,HUL,Force India,1:34.827,1:34.441,1:34.489,8.0,8
22.0,HUL,Force India,1:32.448,1:32.200,1:32.142,9.0,8
69.0,HUL,Force India,1:36.950,1:36.626,1:36.628,7.0,\N
32.0,HUL,Force India,1:20.599,1:19.769,1:19.330,5.0,7
18.0,HUL,Force India,1:12.428,1:12.360,1:12.104,8.0,7
24.0,HUL,Force India,1:41.000,1:40.709,1:40.501,7.0,7
1.0,OCO,Force India,1:26.009,1:25.568,\N,13.0,10
17.0,OCO,Force India,1:35.496,\N,\N,17.0,10
